harness,task,model,run,build_ok,test_ok,in_tok,out_tok,cost_usd,model_calls,telemetry_note,latency_s,workdir,transcript_path,error
raw_api,re-bug1-favorite-count,Modelo B,2,True,True,610,1303,0.0025,1,legacy raw_api row; one OpenRouter request,29.2,results\re-bug1-favorite-count__z-ai_glm-4.7__r2,results\re-bug1-favorite-count__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo B,3,True,True,610,1658,0.0031,1,legacy raw_api row; one OpenRouter request,21.5,results\re-bug1-favorite-count__z-ai_glm-4.7__r3,results\re-bug1-favorite-count__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo N,1,True,True,617,861,0.0041,1,legacy raw_api row; one OpenRouter request,16.9,results\re-bug1-favorite-count__z-ai_glm-5.2__r1,results\re-bug1-favorite-count__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo N,2,True,True,617,913,0.0043,1,legacy raw_api row; one OpenRouter request,19.2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo N,3,True,True,617,884,0.0042,1,legacy raw_api row; one OpenRouter request,26.5,results\re-bug1-favorite-count__z-ai_glm-5.2__r3,results\re-bug1-favorite-count__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo I,1,True,True,166,374,0.0001,1,legacy raw_api row; one OpenRouter request,4.5,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r1,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo I,2,True,True,166,489,0.0001,1,legacy raw_api row; one OpenRouter request,4.7,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo I,3,True,True,166,1275,0.0002,1,legacy raw_api row; one OpenRouter request,13.8,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo G,1,True,True,166,815,0.0008,1,legacy raw_api row; one OpenRouter request,16.4,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo G,2,True,True,166,124,0.0002,1,legacy raw_api row; one OpenRouter request,26.6,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo G,3,True,True,166,1235,0.0011,1,legacy raw_api row; one OpenRouter request,24.5,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,1,True,True,171,139,0.0003,1,legacy raw_api row; one OpenRouter request,2.2,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,2,True,True,171,139,0.0003,1,legacy raw_api row; one OpenRouter request,2.9,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r2,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,3,True,True,172,137,0.0002,1,legacy raw_api row; one OpenRouter request,2.6,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r3,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo C,1,True,True,198,640,0.0007,1,legacy raw_api row; one OpenRouter request,11.8,results\re-feat1-reading-time__minimax_minimax-m2.7__r1,results\re-feat1-reading-time__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo C,2,True,True,194,1106,0.0012,1,legacy raw_api row; one OpenRouter request,5.0,results\re-feat1-reading-time__minimax_minimax-m2.7__r2,results\re-feat1-reading-time__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo C,3,True,True,194,1249,0.0013,1,legacy raw_api row; one OpenRouter request,5.4,results\re-feat1-reading-time__minimax_minimax-m2.7__r3,results\re-feat1-reading-time__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo E,1,True,True,333,572,0.0008,1,legacy raw_api row; one OpenRouter request,7.9,results\re-feat1-reading-time__minimax_minimax-m3__r1,results\re-feat1-reading-time__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo E,2,True,True,333,1131,0.0015,1,legacy raw_api row; one OpenRouter request,16.6,results\re-feat1-reading-time__minimax_minimax-m3__r2,results\re-feat1-reading-time__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo E,3,True,True,333,707,0.0009,1,legacy raw_api row; one OpenRouter request,10.5,results\re-feat1-reading-time__minimax_minimax-m3__r3,results\re-feat1-reading-time__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo J,1,True,True,172,120,0.0003,1,legacy raw_api row; one OpenRouter request,2.4,results\re-feat1-reading-time__qwen_qwen3-coder__r1,results\re-feat1-reading-time__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo J,2,True,True,172,168,0.0003,1,legacy raw_api row; one OpenRouter request,3.0,results\re-feat1-reading-time__qwen_qwen3-coder__r2,results\re-feat1-reading-time__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo J,3,True,True,172,163,0.0003,1,legacy raw_api row; one OpenRouter request,5.8,results\re-feat1-reading-time__qwen_qwen3-coder__r3,results\re-feat1-reading-time__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo L,1,True,True,172,156,0.0001,1,legacy raw_api row; one OpenRouter request,1.8,results\re-feat1-reading-time__qwen_qwen3-coder-next__r1,results\re-feat1-reading-time__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo L,2,True,True,172,173,0.0002,1,legacy raw_api row; one OpenRouter request,2.6,results\re-feat1-reading-time__qwen_qwen3-coder-next__r2,results\re-feat1-reading-time__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo L,3,True,True,172,154,0.0001,1,legacy raw_api row; one OpenRouter request,2.5,results\re-feat1-reading-time__qwen_qwen3-coder-next__r3,results\re-feat1-reading-time__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo H,1,True,True,181,1351,0.0018,1,legacy raw_api row; one OpenRouter request,26.3,results\re-feat1-reading-time__qwen_qwen3.7-plus__r1,results\re-feat1-reading-time__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo H,2,True,True,181,2016,0.0026,1,legacy raw_api row; one OpenRouter request,38.0,results\re-feat1-reading-time__qwen_qwen3.7-plus__r2,results\re-feat1-reading-time__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo H,3,True,True,181,1658,0.0022,1,legacy raw_api row; one OpenRouter request,31.5,results\re-feat1-reading-time__qwen_qwen3.7-plus__r3,results\re-feat1-reading-time__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo M,1,True,True,175,3650,0.001,1,legacy raw_api row; one OpenRouter request,34.8,results\re-feat1-reading-time__tencent_hy3-preview__r1,results\re-feat1-reading-time__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo M,2,True,True,175,1380,0.0004,1,legacy raw_api row; one OpenRouter request,13.3,results\re-feat1-reading-time__tencent_hy3-preview__r2,results\re-feat1-reading-time__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo M,3,True,True,175,2103,0.0006,1,legacy raw_api row; one OpenRouter request,17.7,results\re-feat1-reading-time__tencent_hy3-preview__r3,results\re-feat1-reading-time__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo B,1,True,True,165,2370,0.0042,1,legacy raw_api row; one OpenRouter request,10.2,results\re-feat1-reading-time__z-ai_glm-4.7__r1,results\re-feat1-reading-time__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo B,2,True,True,165,4101,0.0072,1,legacy raw_api row; one OpenRouter request,60.1,results\re-feat1-reading-time__z-ai_glm-4.7__r2,results\re-feat1-reading-time__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo B,3,True,True,165,3947,0.007,1,legacy raw_api row; one OpenRouter request,56.9,results\re-feat1-reading-time__z-ai_glm-4.7__r3,results\re-feat1-reading-time__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo N,1,True,True,172,1443,0.0059,1,legacy raw_api row; one OpenRouter request,11.4,results\re-feat1-reading-time__z-ai_glm-5.2__r1,results\re-feat1-reading-time__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo N,2,True,True,172,611,0.0026,1,legacy raw_api row; one OpenRouter request,14.5,results\re-feat1-reading-time__z-ai_glm-5.2__r2,results\re-feat1-reading-time__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo N,3,True,True,172,771,0.0033,1,legacy raw_api row; one OpenRouter request,12.0,results\re-feat1-reading-time__z-ai_glm-5.2__r3,results\re-feat1-reading-time__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo I,1,True,True,742,1356,0.0003,1,legacy raw_api row; one OpenRouter request,13.9,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r1,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo I,2,True,True,742,1110,0.0003,1,legacy raw_api row; one OpenRouter request,11.6,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r2,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo I,3,False,False,742,1451,0.0003,1,legacy raw_api row; one OpenRouter request,15.2,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r3,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo G,1,False,False,742,1441,0.0016,1,legacy raw_api row; one OpenRouter request,23.5,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r1,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo G,2,False,False,742,633,0.0009,1,legacy raw_api row; one OpenRouter request,13.3,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r2,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo G,3,False,False,742,977,0.0012,1,legacy raw_api row; one OpenRouter request,28.2,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r3,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo A,1,False,False,820,714,0.0013,1,legacy raw_api row; one OpenRouter request,2.9,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r1,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo A,2,False,False,821,714,0.0013,1,legacy raw_api row; one OpenRouter request,2.5,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r2,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo A,3,False,False,820,714,0.0013,1,legacy raw_api row; one OpenRouter request,5.8,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r3,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo C,1,False,False,725,1494,0.0017,1,legacy raw_api row; one OpenRouter request,26.0,results\re-feat2-author-filter__minimax_minimax-m2.7__r1,results\re-feat2-author-filter__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo C,2,False,False,728,1810,0.002,1,legacy raw_api row; one OpenRouter request,28.1,results\re-feat2-author-filter__minimax_minimax-m2.7__r2,results\re-feat2-author-filter__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo C,3,False,False,725,1405,0.0016,1,legacy raw_api row; one OpenRouter request,28.9,results\re-feat2-author-filter__minimax_minimax-m2.7__r3,results\re-feat2-author-filter__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo E,1,True,True,850,580,0.001,1,legacy raw_api row; one OpenRouter request,5.7,results\re-feat2-author-filter__minimax_minimax-m3__r1,results\re-feat2-author-filter__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo E,2,False,False,850,585,0.001,1,legacy raw_api row; one OpenRouter request,5.7,results\re-feat2-author-filter__minimax_minimax-m3__r2,results\re-feat2-author-filter__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo E,3,False,False,863,750,0.0012,1,legacy raw_api row; one OpenRouter request,6.9,results\re-feat2-author-filter__minimax_minimax-m3__r3,results\re-feat2-author-filter__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo J,1,False,False,647,540,0.0011,1,legacy raw_api row; one OpenRouter request,4.9,results\re-feat2-author-filter__qwen_qwen3-coder__r1,results\re-feat2-author-filter__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo J,2,False,False,647,540,0.0011,1,legacy raw_api row; one OpenRouter request,5.5,results\re-feat2-author-filter__qwen_qwen3-coder__r2,results\re-feat2-author-filter__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo J,3,False,False,647,544,0.0011,1,legacy raw_api row; one OpenRouter request,5.2,results\re-feat2-author-filter__qwen_qwen3-coder__r3,results\re-feat2-author-filter__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo L,1,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,14.2,results\re-feat2-author-filter__qwen_qwen3-coder-next__r1,results\re-feat2-author-filter__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo L,2,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,13.5,results\re-feat2-author-filter__qwen_qwen3-coder-next__r2,results\re-feat2-author-filter__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo L,3,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,8.9,results\re-feat2-author-filter__qwen_qwen3-coder-next__r3,results\re-feat2-author-filter__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo H,1,True,True,735,1999,0.0028,1,legacy raw_api row; one OpenRouter request,37.2,results\re-feat2-author-filter__qwen_qwen3.7-plus__r1,results\re-feat2-author-filter__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo H,2,True,True,735,2217,0.0031,1,legacy raw_api row; one OpenRouter request,41.6,results\re-feat2-author-filter__qwen_qwen3.7-plus__r2,results\re-feat2-author-filter__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo H,3,True,True,735,2784,0.0038,1,legacy raw_api row; one OpenRouter request,51.7,results\re-feat2-author-filter__qwen_qwen3.7-plus__r3,results\re-feat2-author-filter__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo M,1,True,True,734,2912,0.0008,1,legacy raw_api row; one OpenRouter request,25.3,results\re-feat2-author-filter__tencent_hy3-preview__r1,results\re-feat2-author-filter__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo M,2,False,False,734,2745,0.0008,1,legacy raw_api row; one OpenRouter request,24.1,results\re-feat2-author-filter__tencent_hy3-preview__r2,results\re-feat2-author-filter__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo M,3,False,False,734,5200,0.0014,1,legacy raw_api row; one OpenRouter request,48.2,results\re-feat2-author-filter__tencent_hy3-preview__r3,results\re-feat2-author-filter__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo B,1,False,False,644,1457,0.0028,1,legacy raw_api row; one OpenRouter request,25.1,results\re-feat2-author-filter__z-ai_glm-4.7__r1,results\re-feat2-author-filter__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo B,2,ERROR,ERROR,0,0,0,,,0,"expected string or bytes-like object, got 'NoneType'","expected string or bytes-like object, got 'NoneType'/_raw_response.txt",
raw_api,re-feat2-author-filter,Modelo B,3,True,True,644,3761,0.0068,1,legacy raw_api row; one OpenRouter request,16.3,results\re-feat2-author-filter__z-ai_glm-4.7__r3,results\re-feat2-author-filter__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo N,1,True,True,651,1654,0.0073,1,legacy raw_api row; one OpenRouter request,22.9,results\re-feat2-author-filter__z-ai_glm-5.2__r1,results\re-feat2-author-filter__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo N,2,False,False,651,2270,0.0097,1,legacy raw_api row; one OpenRouter request,25.9,results\re-feat2-author-filter__z-ai_glm-5.2__r2,results\re-feat2-author-filter__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,Modelo N,3,True,True,651,892,0.0042,1,legacy raw_api row; one OpenRouter request,25.1,results\re-feat2-author-filter__z-ai_glm-5.2__r3,results\re-feat2-author-filter__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo I,1,True,True,595,509,0.0001,1,legacy raw_api row; one OpenRouter request,11.0,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r1,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo I,2,True,True,612,905,0.0002,1,legacy raw_api row; one OpenRouter request,10.8,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r2,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo I,3,True,True,595,2096,0.0004,1,legacy raw_api row; one OpenRouter request,16.4,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r3,results\sb-feat1-name-length__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo G,1,False,False,595,1045,0.0012,1,legacy raw_api row; one OpenRouter request,22.0,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r1,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo G,2,True,True,595,1469,0.0015,1,legacy raw_api row; one OpenRouter request,17.2,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r2,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo G,3,True,True,595,1221,0.0013,1,legacy raw_api row; one OpenRouter request,23.1,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r3,results\sb-feat1-name-length__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo A,1,True,True,641,521,0.0009,1,legacy raw_api row; one OpenRouter request,4.8,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r1,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo A,2,True,True,641,521,0.0009,1,legacy raw_api row; one OpenRouter request,2.4,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r2,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo A,3,True,True,640,521,0.0009,1,legacy raw_api row; one OpenRouter request,2.5,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r3,results\sb-feat1-name-length__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo C,1,False,False,606,2088,0.0022,1,legacy raw_api row; one OpenRouter request,8.0,results\sb-feat1-name-length__minimax_minimax-m2.7__r1,results\sb-feat1-name-length__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo C,2,False,False,606,1546,0.0017,1,legacy raw_api row; one OpenRouter request,5.8,results\sb-feat1-name-length__minimax_minimax-m2.7__r2,results\sb-feat1-name-length__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo C,3,False,False,606,2097,0.0022,1,legacy raw_api row; one OpenRouter request,39.7,results\sb-feat1-name-length__minimax_minimax-m2.7__r3,results\sb-feat1-name-length__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo E,1,True,True,744,1371,0.0019,1,legacy raw_api row; one OpenRouter request,23.7,results\sb-feat1-name-length__minimax_minimax-m3__r1,results\sb-feat1-name-length__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo E,2,True,True,744,687,0.001,1,legacy raw_api row; one OpenRouter request,11.0,results\sb-feat1-name-length__minimax_minimax-m3__r2,results\sb-feat1-name-length__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo E,3,True,True,744,1378,0.0019,1,legacy raw_api row; one OpenRouter request,23.5,results\sb-feat1-name-length__minimax_minimax-m3__r3,results\sb-feat1-name-length__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo J,1,False,False,573,473,0.001,1,legacy raw_api row; one OpenRouter request,5.7,results\sb-feat1-name-length__qwen_qwen3-coder__r1,results\sb-feat1-name-length__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo J,2,False,False,573,473,0.001,1,legacy raw_api row; one OpenRouter request,5.8,results\sb-feat1-name-length__qwen_qwen3-coder__r2,results\sb-feat1-name-length__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo J,3,False,False,573,473,0.001,1,legacy raw_api row; one OpenRouter request,5.3,results\sb-feat1-name-length__qwen_qwen3-coder__r3,results\sb-feat1-name-length__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo L,1,False,False,573,477,0.0004,1,legacy raw_api row; one OpenRouter request,2.8,results\sb-feat1-name-length__qwen_qwen3-coder-next__r1,results\sb-feat1-name-length__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo L,2,False,False,573,462,0.0004,1,legacy raw_api row; one OpenRouter request,11.7,results\sb-feat1-name-length__qwen_qwen3-coder-next__r2,results\sb-feat1-name-length__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo L,3,False,False,573,493,0.0005,1,legacy raw_api row; one OpenRouter request,17.0,results\sb-feat1-name-length__qwen_qwen3-coder-next__r3,results\sb-feat1-name-length__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo H,1,False,False,623,3275,0.0044,1,legacy raw_api row; one OpenRouter request,60.6,results\sb-feat1-name-length__qwen_qwen3.7-plus__r1,results\sb-feat1-name-length__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo H,2,True,True,623,3097,0.0042,1,legacy raw_api row; one OpenRouter request,57.8,results\sb-feat1-name-length__qwen_qwen3.7-plus__r2,results\sb-feat1-name-length__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo H,3,False,False,623,3114,0.0042,1,legacy raw_api row; one OpenRouter request,57.6,results\sb-feat1-name-length__qwen_qwen3.7-plus__r3,results\sb-feat1-name-length__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo M,1,False,False,592,1308,0.0004,1,legacy raw_api row; one OpenRouter request,17.0,results\sb-feat1-name-length__tencent_hy3-preview__r1,results\sb-feat1-name-length__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo M,2,False,False,592,2100,0.0006,1,legacy raw_api row; one OpenRouter request,38.7,results\sb-feat1-name-length__tencent_hy3-preview__r2,results\sb-feat1-name-length__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo M,3,True,True,592,1513,0.0004,1,legacy raw_api row; one OpenRouter request,16.7,results\sb-feat1-name-length__tencent_hy3-preview__r3,results\sb-feat1-name-length__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo B,1,True,True,560,2631,0.0048,1,legacy raw_api row; one OpenRouter request,38.4,results\sb-feat1-name-length__z-ai_glm-4.7__r1,results\sb-feat1-name-length__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo B,2,False,False,560,2616,0.0048,1,legacy raw_api row; one OpenRouter request,125.0,results\sb-feat1-name-length__z-ai_glm-4.7__r2,results\sb-feat1-name-length__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo B,3,True,True,560,2586,0.0047,1,legacy raw_api row; one OpenRouter request,128.2,results\sb-feat1-name-length__z-ai_glm-4.7__r3,results\sb-feat1-name-length__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo N,1,True,True,567,1550,0.0068,1,legacy raw_api row; one OpenRouter request,18.6,results\sb-feat1-name-length__z-ai_glm-5.2__r1,results\sb-feat1-name-length__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo N,2,True,True,567,1285,0.0057,1,legacy raw_api row; one OpenRouter request,59.8,results\sb-feat1-name-length__z-ai_glm-5.2__r2,results\sb-feat1-name-length__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,sb-feat1-name-length,Modelo N,3,True,True,567,910,0.0042,1,legacy raw_api row; one OpenRouter request,33.0,results\sb-feat1-name-length__z-ai_glm-5.2__r3,results\sb-feat1-name-length__z-ai_glm-5.2__r3/_raw_response.txt,
